Tree Name,Date,Street Segment,Tree Number,Genus,Species,Species ID Code,Tree tag present,Tree tag information,Tree ID in City Inventory (if applicable),Tree Not in City Inventory,ID Notes,Multi-stemmed,DBH (in),Esimated DBH,Height Measured (DBH),DBH 2 (in),DBH 3 (in),DBH 4 (in),DBH 5 (in),DBH 6 (in),Total DBH,Land Use Type,Site type,Ground Cover,Street,Sidewalk,Powerline,Mulch,Pruned,Mowing,Protection at tree base,Stake,Tree diaper,Other Cues to Care,Root Pan above soil,Root Decay,Fungal Conch,Damage to road/sidewalk,Broken Branches,TrunkDamage,Other Notable Damage,Other notes,In HTHC,To Update,Removed
S-R21-AIAL-028,7/29/2022,R21,28,Ailanthus,altissima,AIAL,FALSE,,,TRUE,,FALSE,0.67,,"3'8""",,,,,,0.67,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-AIAL-028,7/30/2022,P21,28,Ailanthus,altissima,AIAL,FALSE,,,TRUE,,FALSE,0.8,,,,,,,,0.8,INST,SP,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-QUMA-028,7/27/2022,O21,28,Quercus,macrocarpa,QUMA,FALSE,,,TRUE,,FALSE,1.1,,,,,,,,1.1,SFR-D,SP,Penetrable soils - shrub,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,diaper at base,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-T18-COKO-028,8/4/2022,T18,28,Cornus,kousa,COKO,FALSE,,2934623,FALSE,,FALSE,3.47,,"3'8""",,,,,,3.47,SFR-D,FY,Penetrable soils - mixed,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,minor trunk damage,,FALSE,FALSE,FALSE
S-Q21-ACRU-028,7/20/2022,Q21,28,Acer,rubrum,ACRU,FALSE,,2305257,FALSE,,FALSE,5.9,,,,,,,,5.9,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,large branch dieback ,,FALSE,FALSE,FALSE
S-M19-QUPH-028,8/4/2022,M19,28,Quercus,phellos,QUPH,FALSE,,2910167,FALSE,,FALSE,7.2,,,,,,,,7.2,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"dead branches, roots exposed",shrub at base,FALSE,FALSE,FALSE
S-O18-PRUN-028,5/25/2022,O18,28,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,Same as tree 20,FALSE,10.3,,"2'8""",,,,,,10.3,INST,PB,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,SAP oozing,"pole is obstructing some growth, tree closest to street in tandem",FALSE,FALSE,FALSE
S-R21-CAIL-029,7/29/2022,R21,29,Carya,illinoinensis,CAIL,FALSE,,,TRUE,,FALSE,0.5,,"3'6""",,,,,,0.5,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-P21-GIBI-029,7/30/2022,P21,29,Gingko,biloba,GIBI,FALSE,,2939119,FALSE,,FALSE,1.35,,"2'6""",,,,,,1.35,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"main stem broken, tree looks mostly dead with trunk resprout/basal resprout",tree mostly resprout ,FALSE,FALSE,FALSE
S-O21-COKO-029,7/27/2022,O21,29,Cornus,kousa,COKO,FALSE,,2304271,FALSE,,FALSE,1.7,,,,,,,,1.7,SFR-D,SP,Penetrable soils - shrub,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,surrounded by groomed shrubs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"epicormic branching,some exposed hardwood and decay",interacted with resident for 113 Trinity ave,FALSE,FALSE,FALSE
S-Q21-ACRU-029,7/20/2022,Q21,29,Acer,rubrum,ACRU,FALSE,,2305249,FALSE,,FALSE,5.35,,,,,,,,5.35,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"trunk damage, trunk decay, spot leaf ",,FALSE,FALSE,FALSE
S-O18-PRUN-029,5/25/2022,O18,29,Prunus,unknown,PRUN,FALSE,,N/A,TRUE,same as tree 20,FALSE,12.1,,"1'4""",,,,,,12.1,INST,PB,Penetrable soils - bare,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"SAP oozing, large branch dieback, epicomic branches","pole is obstructing some growth, tree closest to sidewalk in tandem",FALSE,FALSE,FALSE
S-P21-ZESE-030,7/30/2022,P21,30,Zelkova,serrata,ZESE,FALSE,,,FALSE,,FALSE,1.2,,,,,,,,1.2,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,dead,right next to trash can and bus stop,FALSE,FALSE,FALSE
S-R21-MEAZ-030,7/29/2022,R21,30,Melia,azerdarach,MEAZ,FALSE,,,TRUE,,FALSE,1.6,,,,,,,,1.6,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-030,7/20/2022,Q21,30,Acer,rubrum,ACRU,FALSE,,2891760,FALSE,,FALSE,6.9,,,,,,,,6.9,O,MP,Penetrable soils - grass,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"trunk damage, spot leaf",did not include the willow oak,FALSE,FALSE,FALSE
S-O18-QUPH-030,5/25/2022,O18,30,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,17.45,,,,,,,,17.45,INST,OM,Penetrable soils - grass,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,significant leaf discoloration (light leaf color throughout),Animal seemingly living by roots (some emergence holes); adjacent to light pole,FALSE,FALSE,FALSE
S-M19-QUCO-030,8/4/2022,M19,30,Quercus,coccinea,QUCO,FALSE,,2910220,FALSE,,FALSE,29.9,,,,,,,,29.9,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,pine straw as mulch,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"poison ivy on trunk, branch decay",,FALSE,FALSE,FALSE
S-O21-QUPH-030,7/27/2022,O21,30,Quercus,phellos,QUPH,FALSE,,2249492,FALSE,,FALSE,38.1,,,,,,,,38.1,SFR-D,SP,Penetrable soils - shrub,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"shrub crawling up tree, vines, dead branches, large trunk decay ",,FALSE,FALSE,FALSE
S-P21-ZESE-031,7/30/2022,P21,31,Zelkova,serrata,ZESE,FALSE,,,FALSE,,FALSE,1,,,,,,,,1,INST,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O21-ACSA-031,7/27/2022,O21,31,Acer,saccharum,ACSA,FALSE,,2852222,FALSE,,FALSE,1.25,,,,,,,,1.25,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,exposed hardwood and pruning scars,,FALSE,FALSE,FALSE
S-R21-MEAZ-031,7/29/2022,R21,31,Melia,azerdarach,MEAZ,FALSE,,,TRUE,,FALSE,1.25,,,,,,,,1.25,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-031,7/20/2022,Q21,31,Acer,rubrum,ACRU,FALSE,,2891759,FALSE,,FALSE,8.4,,,,,,,,8.4,O,MP,Penetrable soils - mixed,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,mulch volcano ,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"trunk damage, wood pecker holes, spot leaf",excluded the 4 behind the main line,FALSE,FALSE,FALSE
S-O18-QUPH-031,5/25/2022,O18,31,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,18,,,,,,,,18,INST,OM,Penetrable soils - grass,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,adjacent to light pole and road sign,FALSE,FALSE,FALSE
S-M19-QUCO-031,8/4/2022,M19,31,Quercus,coccinea,QUCO,FALSE,,2910219,FALSE,,FALSE,20.6,,"3'11""",,,,,,20.6,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,pine straw as mulch,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"dead, decaying branches, a couple of bleeding wounds",,FALSE,FALSE,FALSE
S-P21-ZESE-032,7/30/2022,P21,32,Zelkova,serrata,ZESE,FALSE,,,FALSE,,FALSE,1.1,,,,,,,,1.1,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-R21-MEAZ-032,7/29/2022,R21,32,Melia,azerdarach,MEAZ,FALSE,,,TRUE,,FALSE,3.2,,,,,,,,3.2,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACRU-032,7/20/2022,Q21,32,Acer,rubrum,ACRU,FALSE,,2305255,FALSE,,FALSE,7.5,,,,,,,,7.5,O,MP,Penetrable soils - mixed,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"decay in pruning scars, spot leaf",,FALSE,FALSE,FALSE
S-O21-QULY-032,7/27/2022,O21,32,Quercus,lyrata,QULY,FALSE,,2305460,FALSE,,FALSE,9.1,,,,,,,,9.1,SFR-D,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"irrigation, former weed mat, gardenscape area",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-M19-QUCO-032,8/4/2022,M19,32,Quercus,coccinea,QUCO,FALSE,,2910218,FALSE,,FALSE,24.4,,"3'7""",,,,,,24.4,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,pine straw as mulch,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"growth in old pruning scar, start of girdling root, epicormic branching ",,FALSE,FALSE,FALSE
S-O18-QUPH-032,5/25/2022,O18,32,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,30.7,,,,,,,,30.7,INST,OM,Penetrable soils - bare,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,considerable discoloration of leaves (consistently light with patches of healthy leaves); fire ant mound at base of tree,,FALSE,FALSE,FALSE
S-P21-ZESE-033,7/30/2022,P21,33,Zelkova,serrata,ZESE,FALSE,,,FALSE,,FALSE,0.7,,,,,,,,0.7,SFR-D,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-R21-MEAZ-033,7/29/2022,R21,33,Melia,azerdarach,MEAZ,FALSE,,,TRUE,,FALSE,3.1,,,,,,,,3.1,NAT,NAT,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-ACBU-033,7/22/2022,Q21,33,Acer,buergeranum,ACBU,FALSE,,2303886,FALSE,,FALSE,9.75,,,,,,,,9.75,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parking lot gardenscaped with rocks and some shrubs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,light pole interferes with the canopy; hole close to the rooting space; large stones placed around the tree,FALSE,FALSE,FALSE
S-O21-QUUN-033,7/27/2022,O21,33,Quercus,unknown,QUUN,FALSE,,2748148,FALSE,,FALSE,12.7,,,,,,,,12.7,SFR-D,SP,Penetrable soils - bare,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,large weed mat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,dead branches,ant nests at base,FALSE,FALSE,FALSE
S-O18-QUPH-033,5/25/2022,O18,33,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,22.4,,,,,,,,22.4,INST,OM,Penetrable soils - grass,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"some discoloration of leaves, esp towards the lower canopy surrounding the trunk
",,FALSE,FALSE,FALSE
S-P21-ZESE-034,7/30/2022,P21,34,Zelkova,serrata,ZESE,FALSE,,,FALSE,,FALSE,0.65,,,,,,,,0.65,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,broken branch with bark peeling and left flapping in wind,,FALSE,FALSE,FALSE
S-R21-CACA-034,7/29/2022,R21,34,Carpinus,caroliniana,CACA,FALSE,,2974900,FALSE,,FALSE,0.95,,,,,,,,0.95,NAT,NAT,Penetrable soils - grass,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-GYDI-034,7/22/2022,Q21,34,Gymnocladus,dioicus,GYDI,FALSE,,2304117,FALSE,,FALSE,2.5,,,,,,,,2.5,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,parking lot gardenscaped with rocks and some shrubs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"exposed heartwood, mild bleeding wound",,FALSE,FALSE,FALSE
S-O21-QUUN-034,7/27/2022,O21,34,Quercus,unknown,QUUN,FALSE,,2305458,FALSE,,FALSE,9.1,,,,,,,,9.1,SFR-A,SP,Penetrable soils - bare,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,large weed mat ,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,dead branches,,FALSE,FALSE,FALSE
S-O18-QUPH-034,5/25/2022,O18,34,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,29.5,,,,,,,,29.5,INST,OM,Penetrable soils - grass,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,several dead limbs lower in canopy,,FALSE,FALSE,FALSE
S-R21-CACA-035,7/29/2022,R21,35,Carpinus,caroliniana,CACA,FALSE,,2974899,FALSE,,FALSE,1,,,,,,,,1,NAT,NAT,Penetrable soils - grass,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,exposed hardwood ,,FALSE,FALSE,FALSE
S-Q21-GYDI-035,7/22/2022,Q21,35,Gymnocladus,dioicus,GYDI,FALSE,,,TRUE,,FALSE,3.3,,,,,,,,3.3,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE
S-O21-MEAZ-035,7/27/2022,O21,35,Melia,azedarach,MEAZ,FALSE,,2852220,FALSE,,TRUE,7.8,,,6.5,,,,,14.3,SFR-A,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"dead branches, ingrown trunk ",,FALSE,FALSE,FALSE
S-O18-QUNI-035,6/4/2022,O18,35,Quercus,nigra,QUNI,FALSE,,N/A,TRUE,,FALSE,39.5,,,,,,,,39.5,INST,OM,Penetrable soils - grass,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"huge hole in branch, epicormic branching, chlorotic leaves",,FALSE,FALSE,FALSE
S-R21-CACA-036,7/29/2022,R21,36,Carpinus,caroliniana,CACA,FALSE,,2974898,FALSE,,FALSE,1,,,,,,,,1,NAT,NAT,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"diaper, straw at base",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,deep pruning scar at base causing exposed hardwood,,FALSE,FALSE,FALSE
S-O21-QUMA-036,7/27/2022,O21,36,Quercus,macrocarpa,QUMA,FALSE,,2882771,FALSE,,FALSE,1.25,,,,,,,,1.25,SFR-A,SP,Penetrable soils - mixed,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pruning scar revealing hard wood,,FALSE,FALSE,FALSE
S-Q21-GYDI-036,7/22/2022,Q21,36,Gymnocladus,dioicus,GYDI,FALSE,,2305527,FALSE,,FALSE,3.4,,,,,,,,3.4,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-T18-CECA-036,8/4/2022,T18,36,Cercis,canadensis,CECA,FALSE,,,TRUE,,TRUE,2.3,,,3.15,,,,,5.45,SFR-D,FY,Penetrable soils - mixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-O18-QUPH-036,6/4/2022,O18,36,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,43.7,,,,,,,,43.7,INST,OM,Penetrable soils - grass,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,large hole up in the trunk,,FALSE,FALSE,FALSE
S-R21-CACA-037,7/29/2022,R21,37,Carpinus,caroliniana,CACA,FALSE,,2974897,FALSE,,FALSE,0.8,,,,,,,,0.8,NAT,NAT,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"exposed hardwood at base from missing bark, unclear cause",,FALSE,FALSE,FALSE
S-P21-ZESE-037,7/30/2022,P21,37,Zelkova,serrata,ZESE,FALSE,,seem like should be city-owned,FALSE,,FALSE,0.9,,,,,,,,0.9,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper than has exploded,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-T18-PRUN-037,8/4/2022,T18,37,Prunus,unknown,PRUN,FALSE,,,TRUE,,FALSE,2.27,,,,,,,,2.27,SFR-D,FY,Penetrable soils - mixed,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-GYDI-037,7/22/2022,Q21,37,Gymnocladus,dioicus,GYDI,FALSE,,"2,305,675",FALSE,,FALSE,4.2,,,,,,,,4.2,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,prune tore down side of bark,,FALSE,FALSE,FALSE
S-O18-QUPH-037,6/4/2022,O18,37,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,16.9,,,,,,,,16.9,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,epicormic branching,  light pole interference ,FALSE,FALSE,FALSE
S-O21-QUPH-037,7/27/2022,O21,37,Quercus,phellos,QUPH,FALSE,,2249489,FALSE,,FALSE,35,,,,,,,,35,MFR,SP,Mixed - Penetrable & Impervious,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"dead branches, vine, mower damage",,FALSE,FALSE,FALSE
S-R21-CACA-038,7/29/2022,R21,38,Carpinus,caroliniana,CACA,FALSE,,2974896,FALSE,,FALSE,0.75,,,,,,,,0.75,NAT,NAT,Penetrable soils - grass,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"large seam of exposed hardwood at base, dieback ",,FALSE,FALSE,FALSE
S-P21-ULAM-038,7/30/2022,P21,38,Ulmus,americana,ULAM,FALSE,,seem like should be city-owned,FALSE,valley forge,FALSE,1.4,,,,,,,,1.4,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
S-Q21-GYDI-038,7/22/2022,Q21,38,Gymnocladus,dioicus,GYDI,FALSE,,2304512,FALSE,,FALSE,5.35,,,,,,,,5.35,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,little gash in the trunk suggests decay,,FALSE,FALSE,FALSE
S-O21-ACCA-038,7/27/2022,O21,38,Acer,campestre,ACCA,FALSE,,2305457,FALSE,,FALSE,5.7,,4'1'',,,,,,5.7,MFR,SP,Penetrable soils - mixed,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"trunk decay and peeling, exposed hardwood",,FALSE,FALSE,FALSE
S-O18-QUPH-038,6/4/2022,O18,38,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,14.1,,,,,,,,14.1,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"world branching, large branch dieback",,FALSE,FALSE,FALSE
S-P21-LAUN-039,7/30/2022,P21,39,Lagerstroemia,unknown,LAUN,FALSE,,2944411,FALSE,,FALSE,1.25,,,,,,,,1.25,COMM,SP,Penetrable soils - grass,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,tree diaper,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,power line far above tree,FALSE,FALSE,FALSE
S-Q21-GYDI-039,7/22/2022,Q21,39,Gymnocladus,dioicus,GYDI,FALSE,,2305109,FALSE,,FALSE,6.1,,,,,,,,6.1,COMM,M,Penetrable soils - bare,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,same as above,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"expanded pruning scars, oozing on scars, hardwood exposed on trunk",,FALSE,FALSE,FALSE
S-O21-ACCA-039,7/27/2022,O21,39,Acer,campestre,ACCA,FALSE,,2305455,FALSE,,FALSE,7.4,,,,,,,,7.4,MFR,SP,Penetrable soils - mixed,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,dead branches,,FALSE,FALSE,FALSE
S-O18-QUPH-039,6/4/2022,O18,39,Quercus,phellos,QUPH,FALSE,,N/A,TRUE,,FALSE,15.5,,,,,,,,15.5,INST,OM,Penetrable soils - shrub,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,fence between tree and sidewalk,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"sap dripping, world branching, chlorotic leaves",,FALSE,FALSE,FALSE
S-T18-QUPH-039,8/4/2022,T18,39,Quercus,phellos,QUPH,FALSE,,2934622,FALSE,,FALSE,15.6,,,,,,,,15.6,SFR-D,NAT,Penetrable soils - mixed,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ivy up trunk, ",,FALSE,FALSE,FALSE
S-R21-ACRU-039,7/29/2022,R21,39,Acer,rubrum,ACRU,FALSE,,2973131,FALSE,,FALSE,17.2,,,,,,,,17.2,SFR-D,FY,Mixed - Penetrable & Impervious,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"trunk decay, trunk sprouts, basil sprouts, Virginia creeper vine on trunk",,FALSE,FALSE,FALSE
S-R21-CACA-040,7/29/2022,R21,40,Carpinus,caroliniana,CACA,FALSE,,2974907,FALSE,,FALSE,1.1,,,,,,,,1.1,SFR-D,FY,Penetrable soils - grass,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,diaper ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE
